1.23276108294965e-05
1.19840918970622e-05
1.19444333352758e-05
1.19047976916398e-05
1.18489579606712e-05
1.17783367078171e-05
1.17494221973725e-05
1.17205101155463e-05
1.16648073063207e-05
1.16597949696325e-05
1.16889931463063e-05
1.17182148639141e-05
1.17572512278822e-05
1.1881892649339e-05
1.19767539592396e-05
1.20715074069818e-05
1.21009185158387e-05
1.24906589685206e-05
1.27820070927937e-05
1.30731124745017e-05
1.33013762243094e-05
1.38262077541237e-05
1.40374422167201e-05
1.42483832453149e-05
1.4478181259849e-05
1.47099173366077e-05
1.46922682650036e-05
1.46745183711618e-05
1.46373250001636e-05
1.46487103241279e-05
1.4614954982251e-05
1.45812736897324e-05
1.46360111443258e-05
1.46229133677622e-05
1.45814036148443e-05
1.45401254284032e-05
1.45818928988582e-05
1.45763591610374e-05
1.45642905051447e-05
1.45524580410988e-05
1.45475190723395e-05
1.45184744980753e-05
1.44775391093561e-05
1.4436889596378e-05
1.44589833155573e-05
1.44190230978245e-05
1.44013830981524e-05
1.43842734996001e-05
1.44362585259062e-05
1.4365400204204e-05
1.42954430931058e-05
1.42259862869226e-05
1.4139353422877e-05
1.40180028315188e-05
1.39583785768224e-05
1.38989881096495e-05
1.3878460878818e-05
1.37715678324977e-05
1.37146458204725e-05
1.3657758195623e-05
1.36497838377362e-05
1.36099391965235e-05
1.36145010591253e-05
1.36187622819955e-05
1.36338565334235e-05
1.35827292195936e-05
1.35206566018981e-05
1.34581995236562e-05
1.33688318120467e-05
1.32139527275567e-05
1.31375834461913e-05
1.30609113220897e-05
1.29624199356787e-05
1.28119632907499e-05
1.27649371690443e-05
1.27177576403254e-05
1.26212039622081e-05
1.25427761971906e-05
1.25438724215051e-05
1.25449305466356e-05
1.24715352630714e-05
1.25122210847188e-05
1.25761175802395e-05
1.26400390231237e-05
1.27975939038677e-05
1.32053072128266e-05
1.35632381020528e-05
1.39212353086277e-05
1.41993446464604e-05
1.4654169147689e-05
1.47664253671541e-05
1.4878691333364e-05
1.49974438549357e-05
1.56117455015178e-05
1.61236220340147e-05
1.66355542373268e-05
2.71235216599644e-05
2.69602032040043e-05
